noise_id,lat,lng,noise_level_db,occurred_at,noise_type
V02Q1940706_2026-08-31T03:07:00+09:00,37.502049127,127.117110751,41.0,2026-08-31T03:07:00+09:00,environment
V02Q1940708_2026-08-31T03:07:00+09:00,37.514300619,127.091447797,47.0,2026-08-31T03:07:00+09:00,environment
V02Q1940734_2026-08-31T03:07:00+09:00,37.518407904,127.100366298,42.0,2026-08-31T03:07:00+09:00,environment
V02Q1940767_2026-08-31T03:07:00+09:00,37.502603852,127.092310875,44.0,2026-08-31T03:07:00+09:00,environment
V02Q1940772_2026-08-31T03:07:00+09:00,37.503635193,127.103503284,44.0,2026-08-31T03:07:00+09:00,environment
V02Q1940775_2026-08-31T03:07:00+09:00,37.505801455,127.109663753,41.0,2026-08-31T03:07:00+09:00,environment
V02Q1940784_2026-08-31T03:07:00+09:00,37.498247757,127.126296648,43.0,2026-08-31T03:07:00+09:00,environment
V02Q1940787_2026-08-31T03:07:00+09:00,37.512955044,127.094661921,36.0,2026-08-31T03:07:00+09:00,environment
V02Q1940790_2026-08-31T03:07:00+09:00,37.514278277,127.112258966,42.0,2026-08-31T03:07:00+09:00,environment
V02Q1940847_2026-08-31T03:07:00+09:00,37.489683491,127.111908205,35.0,2026-08-31T03:07:00+09:00,environment
V02Q1940713_2026-08-31T03:07:00+09:00,37.516185359,127.114540561,43.0,2026-08-31T03:07:00+09:00,environment
V02Q1940714_2026-08-31T03:07:00+09:00,37.513385412,127.10686824,50.0,2026-08-31T03:07:00+09:00,environment
V02Q1940736_2026-08-31T03:07:00+09:00,37.504194933,127.128187719,44.0,2026-08-31T03:07:00+09:00,environment
V02Q1940781_2026-08-31T03:07:00+09:00,37.506173683,127.084756221,41.0,2026-08-31T03:07:00+09:00,environment
V02Q1940788_2026-08-31T03:07:00+09:00,37.509617855,127.0741524,45.0,2026-08-31T03:07:00+09:00,environment
V02Q1940800_2026-08-31T03:07:00+09:00,37.519952859,127.1123122,42.0,2026-08-31T03:07:00+09:00,environment
V02Q1940811_2026-08-31T03:07:00+09:00,37.52727312,127.116249051,50.0,2026-08-31T03:07:00+09:00,environment
V02Q1940819_2026-08-31T03:07:00+09:00,37.507344263,127.104688643,39.0,2026-08-31T03:07:00+09:00,environment
V02Q1940820_2026-08-31T03:07:00+09:00,37.511104225,127.102321793,49.0,2026-08-31T03:07:00+09:00,environment
V02Q1940821_2026-08-31T03:07:00+09:00,37.502832774,127.108694904,45.0,2026-08-31T03:07:00+09:00,environment
V02Q1940832_2026-08-31T03:07:00+09:00,37.511768309,127.124209484,43.0,2026-08-31T03:07:00+09:00,environment
V02Q1940838_2026-08-31T03:07:00+09:00,37.51767925,127.08881891,44.0,2026-08-31T03:07:00+09:00,environment
V02Q1940873_2026-08-31T03:07:00+09:00,37.53247211,127.114301129,46.0,2026-08-31T03:07:00+09:00,environment
V02Q1940887_2026-08-31T03:07:00+09:00,37.502749128,127.09252424,51.0,2026-08-31T03:07:00+09:00,environment
V02Q1940941_2026-08-31T03:07:00+09:00,37.509088133,127.084056858,44.0,2026-08-31T03:07:00+09:00,environment
V02Q1940507_2026-08-31T03:07:00+09:00,37.531277474,127.123271252,38.0,2026-08-31T03:07:00+09:00,environment
V02Q1940079_2026-08-31T03:07:00+09:00,37.494102447,127.082209375,35.0,2026-08-31T03:07:00+09:00,environment
V02Q1940098_2026-08-31T03:07:00+09:00,37.48670146,127.1000197,54.0,2026-08-31T03:07:00+09:00,environment
V02Q1940246_2026-08-31T03:07:00+09:00,37.49920086,127.072395308,45.0,2026-08-31T03:07:00+09:00,environment
V02Q1940082_2026-08-31T03:07:00+09:00,37.495507594,127.085748474,45.0,2026-08-31T03:07:00+09:00,environment
V02Q1940100_2026-08-31T03:07:00+09:00,37.494978959,127.093144214,56.0,2026-08-31T03:07:00+09:00,environment
OC3CL200033_2026-08-31T03:07:00+09:00,37.51217275,127.1046954,55.0,2026-08-31T03:07:00+09:00,environment
OC3CL200135_2026-08-31T03:07:00+09:00,37.50215692,127.07044791,58.0,2026-08-31T03:07:00+09:00,environment
OC3CL200141_2026-08-31T03:07:00+09:00,37.48877157,127.1067039,56.0,2026-08-31T03:07:00+09:00,environment
OC3CL200157_2026-08-31T03:07:00+09:00,37.492381245,127.094589306,62.0,2026-08-31T03:07:00+09:00,environment
OC3CL200207_2026-08-31T03:07:00+09:00,37.494957877,127.124194746,36.0,2026-08-31T03:07:00+09:00,environment
OC3CL200017_2026-08-31T03:07:00+09:00,37.52406575,127.1285088,55.0,2026-08-31T03:07:00+09:00,environment
OC3CL210115_2026-08-31T03:07:00+09:00,37.525641,127.129665,52.0,2026-08-31T03:07:00+09:00,environment
OC3CL200017_2026-08-31T04:07:00+09:00,37.52406575,127.1285088,60.0,2026-08-31T04:07:00+09:00,environment
OC3CL200033_2026-08-31T04:07:00+09:00,37.51217275,127.1046954,60.0,2026-08-31T04:07:00+09:00,environment
OC3CL200135_2026-08-31T04:07:00+09:00,37.50215692,127.07044791,59.0,2026-08-31T04:07:00+09:00,environment
OC3CL200141_2026-08-31T04:07:00+09:00,37.48877157,127.1067039,58.0,2026-08-31T04:07:00+09:00,environment
OC3CL200157_2026-08-31T04:07:00+09:00,37.492381245,127.094589306,64.0,2026-08-31T04:07:00+09:00,environment
OC3CL200207_2026-08-31T04:07:00+09:00,37.494957877,127.124194746,35.0,2026-08-31T04:07:00+09:00,environment
OC3CL210115_2026-08-31T04:07:00+09:00,37.525641,127.129665,57.0,2026-08-31T04:07:00+09:00,environment
V02Q1940079_2026-08-31T04:07:00+09:00,37.494102447,127.082209375,35.0,2026-08-31T04:07:00+09:00,environment
V02Q1940082_2026-08-31T04:07:00+09:00,37.495507594,127.085748474,51.0,2026-08-31T04:07:00+09:00,environment
V02Q1940098_2026-08-31T04:07:00+09:00,37.48670146,127.1000197,55.0,2026-08-31T04:07:00+09:00,environment
V02Q1940100_2026-08-31T04:07:00+09:00,37.494978959,127.093144214,63.0,2026-08-31T04:07:00+09:00,environment
V02Q1940246_2026-08-31T04:07:00+09:00,37.49920086,127.072395308,50.0,2026-08-31T04:07:00+09:00,environment
V02Q1940391_2026-08-31T04:07:00+09:00,37.528616803,127.085121222,51.0,2026-08-31T04:07:00+09:00,environment
V02Q1940392_2026-08-31T04:07:00+09:00,37.538286643,127.09239683,53.0,2026-08-31T04:07:00+09:00,environment
V02Q1940403_2026-08-31T04:07:00+09:00,37.534309074,127.081985567,50.0,2026-08-31T04:07:00+09:00,environment
V02Q1940411_2026-08-31T04:07:00+09:00,37.533878243,127.091521,36.0,2026-08-31T04:07:00+09:00,environment
V02Q1940506_2026-08-31T04:07:00+09:00,37.535029673,127.093240689,49.0,2026-08-31T04:07:00+09:00,environment
V02Q1940507_2026-08-31T04:07:00+09:00,37.531277474,127.123271252,49.0,2026-08-31T04:07:00+09:00,environment
V02Q1940679_2026-08-31T04:07:00+09:00,37.495212727,127.121438826,51.0,2026-08-31T04:07:00+09:00,environment
V02Q1940706_2026-08-31T04:07:00+09:00,37.502049127,127.117110751,48.0,2026-08-31T04:07:00+09:00,environment
V02Q1940708_2026-08-31T04:07:00+09:00,37.514300619,127.091447797,51.0,2026-08-31T04:07:00+09:00,environment
V02Q1940713_2026-08-31T04:07:00+09:00,37.516185359,127.114540561,50.0,2026-08-31T04:07:00+09:00,environment
V02Q1940714_2026-08-31T04:07:00+09:00,37.513385412,127.10686824,54.0,2026-08-31T04:07:00+09:00,environment
V02Q1940734_2026-08-31T04:07:00+09:00,37.518407904,127.100366298,47.0,2026-08-31T04:07:00+09:00,environment
V02Q1940736_2026-08-31T04:07:00+09:00,37.504194933,127.128187719,49.0,2026-08-31T04:07:00+09:00,environment
V02Q1940767_2026-08-31T04:07:00+09:00,37.502603852,127.092310875,50.0,2026-08-31T04:07:00+09:00,environment
V02Q1940772_2026-08-31T04:07:00+09:00,37.503635193,127.103503284,48.0,2026-08-31T04:07:00+09:00,environment
V02Q1940775_2026-08-31T04:07:00+09:00,37.505801455,127.109663753,45.0,2026-08-31T04:07:00+09:00,environment
V02Q1940781_2026-08-31T04:07:00+09:00,37.506173683,127.084756221,48.0,2026-08-31T04:07:00+09:00,environment
V02Q1940784_2026-08-31T04:07:00+09:00,37.498247757,127.126296648,51.0,2026-08-31T04:07:00+09:00,environment
V02Q1940787_2026-08-31T04:07:00+09:00,37.512955044,127.094661921,46.0,2026-08-31T04:07:00+09:00,environment
V02Q1940788_2026-08-31T04:07:00+09:00,37.509617855,127.0741524,51.0,2026-08-31T04:07:00+09:00,environment
V02Q1940790_2026-08-31T04:07:00+09:00,37.514278277,127.112258966,49.0,2026-08-31T04:07:00+09:00,environment
V02Q1940800_2026-08-31T04:07:00+09:00,37.519952859,127.1123122,49.0,2026-08-31T04:07:00+09:00,environment
V02Q1940811_2026-08-31T04:07:00+09:00,37.52727312,127.116249051,54.0,2026-08-31T04:07:00+09:00,environment
V02Q1940819_2026-08-31T04:07:00+09:00,37.507344263,127.104688643,47.0,2026-08-31T04:07:00+09:00,environment
V02Q1940820_2026-08-31T04:07:00+09:00,37.511104225,127.102321793,56.0,2026-08-31T04:07:00+09:00,environment
V02Q1940821_2026-08-31T04:07:00+09:00,37.502832774,127.108694904,51.0,2026-08-31T04:07:00+09:00,environment
V02Q1940832_2026-08-31T04:07:00+09:00,37.511768309,127.124209484,49.0,2026-08-31T04:07:00+09:00,environment
V02Q1940838_2026-08-31T04:07:00+09:00,37.51767925,127.08881891,47.0,2026-08-31T04:07:00+09:00,environment
V02Q1940847_2026-08-31T04:07:00+09:00,37.489683491,127.111908205,35.0,2026-08-31T04:07:00+09:00,environment
V02Q1940873_2026-08-31T04:07:00+09:00,37.53247211,127.114301129,50.0,2026-08-31T04:07:00+09:00,environment
V02Q1940887_2026-08-31T04:07:00+09:00,37.502749128,127.09252424,54.0,2026-08-31T04:07:00+09:00,environment
V02Q1940941_2026-08-31T04:07:00+09:00,37.509088133,127.084056858,48.0,2026-08-31T04:07:00+09:00,environment
OC3CL200017_2026-08-31T05:07:00+09:00,37.52406575,127.1285088,59.0,2026-08-31T05:07:00+09:00,environment
OC3CL200135_2026-08-31T05:07:00+09:00,37.50215692,127.07044791,59.0,2026-08-31T05:07:00+09:00,environment
OC3CL200141_2026-08-31T05:07:00+09:00,37.48877157,127.1067039,59.0,2026-08-31T05:07:00+09:00,environment
OC3CL200157_2026-08-31T05:07:00+09:00,37.492381245,127.094589306,65.0,2026-08-31T05:07:00+09:00,environment
OC3CL200207_2026-08-31T05:07:00+09:00,37.494957877,127.124194746,35.0,2026-08-31T05:07:00+09:00,environment
OC3CL210115_2026-08-31T05:07:00+09:00,37.525641,127.129665,53.0,2026-08-31T05:07:00+09:00,environment
V02Q1940079_2026-08-31T05:07:00+09:00,37.494102447,127.082209375,35.0,2026-08-31T05:07:00+09:00,environment
V02Q1940082_2026-08-31T05:07:00+09:00,37.495507594,127.085748474,50.0,2026-08-31T05:07:00+09:00,environment
V02Q1940098_2026-08-31T05:07:00+09:00,37.48670146,127.1000197,55.0,2026-08-31T05:07:00+09:00,environment
V02Q1940100_2026-08-31T05:07:00+09:00,37.494978959,127.093144214,63.0,2026-08-31T05:07:00+09:00,environment
V02Q1940246_2026-08-31T05:07:00+09:00,37.49920086,127.072395308,51.0,2026-08-31T05:07:00+09:00,environment
V02Q1940391_2026-08-31T05:07:00+09:00,37.528616803,127.085121222,49.0,2026-08-31T05:07:00+09:00,environment
V02Q1940392_2026-08-31T05:07:00+09:00,37.538286643,127.09239683,53.0,2026-08-31T05:07:00+09:00,environment
V02Q1940403_2026-08-31T05:07:00+09:00,37.534309074,127.081985567,48.0,2026-08-31T05:07:00+09:00,environment
V02Q1940411_2026-08-31T05:07:00+09:00,37.533878243,127.091521,35.0,2026-08-31T05:07:00+09:00,environment
V02Q1940506_2026-08-31T05:07:00+09:00,37.535029673,127.093240689,47.0,2026-08-31T05:07:00+09:00,environment
V02Q1940507_2026-08-31T05:07:00+09:00,37.531277474,127.123271252,46.0,2026-08-31T05:07:00+09:00,environment
V02Q1940679_2026-08-31T05:07:00+09:00,37.495212727,127.121438826,48.0,2026-08-31T05:07:00+09:00,environment
V02Q1940706_2026-08-31T05:07:00+09:00,37.502049127,127.117110751,47.0,2026-08-31T05:07:00+09:00,environment
V02Q1940708_2026-08-31T05:07:00+09:00,37.514300619,127.091447797,51.0,2026-08-31T05:07:00+09:00,environment
V02Q1940713_2026-08-31T05:07:00+09:00,37.516185359,127.114540561,46.0,2026-08-31T05:07:00+09:00,environment
V02Q1940714_2026-08-31T05:07:00+09:00,37.513385412,127.10686824,52.0,2026-08-31T05:07:00+09:00,environment
V02Q1940734_2026-08-31T05:07:00+09:00,37.518407904,127.100366298,46.0,2026-08-31T05:07:00+09:00,environment
V02Q1940736_2026-08-31T05:07:00+09:00,37.504194933,127.128187719,48.0,2026-08-31T05:07:00+09:00,environment
V02Q1940767_2026-08-31T05:07:00+09:00,37.502603852,127.092310875,52.0,2026-08-31T05:07:00+09:00,environment
V02Q1940772_2026-08-31T05:07:00+09:00,37.503635193,127.103503284,47.0,2026-08-31T05:07:00+09:00,environment
V02Q1940775_2026-08-31T05:07:00+09:00,37.505801455,127.109663753,44.0,2026-08-31T05:07:00+09:00,environment
V02Q1940781_2026-08-31T05:07:00+09:00,37.506173683,127.084756221,46.0,2026-08-31T05:07:00+09:00,environment
V02Q1940784_2026-08-31T05:07:00+09:00,37.498247757,127.126296648,55.0,2026-08-31T05:07:00+09:00,environment
V02Q1940787_2026-08-31T05:07:00+09:00,37.512955044,127.094661921,46.0,2026-08-31T05:07:00+09:00,environment
V02Q1940788_2026-08-31T05:07:00+09:00,37.509617855,127.0741524,52.0,2026-08-31T05:07:00+09:00,environment
V02Q1940790_2026-08-31T05:07:00+09:00,37.514278277,127.112258966,48.0,2026-08-31T05:07:00+09:00,environment
V02Q1940800_2026-08-31T05:07:00+09:00,37.519952859,127.1123122,47.0,2026-08-31T05:07:00+09:00,environment
V02Q1940811_2026-08-31T05:07:00+09:00,37.52727312,127.116249051,53.0,2026-08-31T05:07:00+09:00,environment
V02Q1940819_2026-08-31T05:07:00+09:00,37.507344263,127.104688643,44.0,2026-08-31T05:07:00+09:00,environment
V02Q1940820_2026-08-31T05:07:00+09:00,37.511104225,127.102321793,56.0,2026-08-31T05:07:00+09:00,environment
V02Q1940821_2026-08-31T05:07:00+09:00,37.502832774,127.108694904,48.0,2026-08-31T05:07:00+09:00,environment
V02Q1940832_2026-08-31T05:07:00+09:00,37.511768309,127.124209484,46.0,2026-08-31T05:07:00+09:00,environment
V02Q1940838_2026-08-31T05:07:00+09:00,37.51767925,127.08881891,47.0,2026-08-31T05:07:00+09:00,environment
V02Q1940847_2026-08-31T05:07:00+09:00,37.489683491,127.111908205,35.0,2026-08-31T05:07:00+09:00,environment
V02Q1940873_2026-08-31T05:07:00+09:00,37.53247211,127.114301129,56.0,2026-08-31T05:07:00+09:00,environment
V02Q1940887_2026-08-31T05:07:00+09:00,37.502749128,127.09252424,53.0,2026-08-31T05:07:00+09:00,environment
V02Q1940941_2026-08-31T05:07:00+09:00,37.509088133,127.084056858,45.0,2026-08-31T05:07:00+09:00,environment
OC3CL200017_2026-08-31T06:07:00+09:00,37.52406575,127.1285088,63.0,2026-08-31T06:07:00+09:00,environment
OC3CL200135_2026-08-31T06:07:00+09:00,37.50215692,127.07044791,61.0,2026-08-31T06:07:00+09:00,environment
OC3CL200141_2026-08-31T06:07:00+09:00,37.48877157,127.1067039,62.0,2026-08-31T06:07:00+09:00,environment
OC3CL200157_2026-08-31T06:07:00+09:00,37.492381245,127.094589306,69.0,2026-08-31T06:07:00+09:00,environment
OC3CL200207_2026-08-31T06:07:00+09:00,37.494957877,127.124194746,35.0,2026-08-31T06:07:00+09:00,environment
OC3CL210115_2026-08-31T06:07:00+09:00,37.525641,127.129665,59.0,2026-08-31T06:07:00+09:00,environment
V02Q1940079_2026-08-31T06:07:00+09:00,37.494102447,127.082209375,35.0,2026-08-31T06:07:00+09:00,environment
V02Q1940082_2026-08-31T06:07:00+09:00,37.495507594,127.085748474,53.0,2026-08-31T06:07:00+09:00,environment
V02Q1940098_2026-08-31T06:07:00+09:00,37.48670146,127.1000197,58.0,2026-08-31T06:07:00+09:00,environment
V02Q1940100_2026-08-31T06:07:00+09:00,37.494978959,127.093144214,66.0,2026-08-31T06:07:00+09:00,environment
V02Q1940246_2026-08-31T06:07:00+09:00,37.49920086,127.072395308,53.0,2026-08-31T06:07:00+09:00,environment
V02Q1940391_2026-08-31T06:07:00+09:00,37.528616803,127.085121222,51.0,2026-08-31T06:07:00+09:00,environment
V02Q1940392_2026-08-31T06:07:00+09:00,37.538286643,127.09239683,53.0,2026-08-31T06:07:00+09:00,environment
V02Q1940403_2026-08-31T06:07:00+09:00,37.534309074,127.081985567,50.0,2026-08-31T06:07:00+09:00,environment
V02Q1940411_2026-08-31T06:07:00+09:00,37.533878243,127.091521,35.0,2026-08-31T06:07:00+09:00,environment
V02Q1940506_2026-08-31T06:07:00+09:00,37.535029673,127.093240689,50.0,2026-08-31T06:07:00+09:00,environment
V02Q1940507_2026-08-31T06:07:00+09:00,37.531277474,127.123271252,49.0,2026-08-31T06:07:00+09:00,environment
V02Q1940679_2026-08-31T06:07:00+09:00,37.495212727,127.121438826,51.0,2026-08-31T06:07:00+09:00,environment
V02Q1940706_2026-08-31T06:07:00+09:00,37.502049127,127.117110751,51.0,2026-08-31T06:07:00+09:00,environment
V02Q1940708_2026-08-31T06:07:00+09:00,37.514300619,127.091447797,54.0,2026-08-31T06:07:00+09:00,environment
V02Q1940713_2026-08-31T06:07:00+09:00,37.516185359,127.114540561,48.0,2026-08-31T06:07:00+09:00,environment
V02Q1940714_2026-08-31T06:07:00+09:00,37.513385412,127.10686824,54.0,2026-08-31T06:07:00+09:00,environment
V02Q1940734_2026-08-31T06:07:00+09:00,37.518407904,127.100366298,48.0,2026-08-31T06:07:00+09:00,environment
V02Q1940736_2026-08-31T06:07:00+09:00,37.504194933,127.128187719,50.0,2026-08-31T06:07:00+09:00,environment
V02Q1940767_2026-08-31T06:07:00+09:00,37.502603852,127.092310875,54.0,2026-08-31T06:07:00+09:00,environment
V02Q1940772_2026-08-31T06:07:00+09:00,37.503635193,127.103503284,50.0,2026-08-31T06:07:00+09:00,environment
V02Q1940775_2026-08-31T06:07:00+09:00,37.505801455,127.109663753,47.0,2026-08-31T06:07:00+09:00,environment
V02Q1940781_2026-08-31T06:07:00+09:00,37.506173683,127.084756221,49.0,2026-08-31T06:07:00+09:00,environment
V02Q1940784_2026-08-31T06:07:00+09:00,37.498247757,127.126296648,56.0,2026-08-31T06:07:00+09:00,environment
V02Q1940787_2026-08-31T06:07:00+09:00,37.512955044,127.094661921,49.0,2026-08-31T06:07:00+09:00,environment
V02Q1940788_2026-08-31T06:07:00+09:00,37.509617855,127.0741524,55.0,2026-08-31T06:07:00+09:00,environment
V02Q1940790_2026-08-31T06:07:00+09:00,37.514278277,127.112258966,50.0,2026-08-31T06:07:00+09:00,environment
V02Q1940800_2026-08-31T06:07:00+09:00,37.519952859,127.1123122,51.0,2026-08-31T06:07:00+09:00,environment
V02Q1940811_2026-08-31T06:07:00+09:00,37.52727312,127.116249051,54.0,2026-08-31T06:07:00+09:00,environment
V02Q1940819_2026-08-31T06:07:00+09:00,37.507344263,127.104688643,47.0,2026-08-31T06:07:00+09:00,environment
V02Q1940820_2026-08-31T06:07:00+09:00,37.511104225,127.102321793,57.0,2026-08-31T06:07:00+09:00,environment
V02Q1940821_2026-08-31T06:07:00+09:00,37.502832774,127.108694904,52.0,2026-08-31T06:07:00+09:00,environment
V02Q1940832_2026-08-31T06:07:00+09:00,37.511768309,127.124209484,47.0,2026-08-31T06:07:00+09:00,environment
V02Q1940838_2026-08-31T06:07:00+09:00,37.51767925,127.08881891,47.0,2026-08-31T06:07:00+09:00,environment
V02Q1940847_2026-08-31T06:07:00+09:00,37.489683491,127.111908205,35.0,2026-08-31T06:07:00+09:00,environment
V02Q1940873_2026-08-31T06:07:00+09:00,37.53247211,127.114301129,59.0,2026-08-31T06:07:00+09:00,environment
V02Q1940887_2026-08-31T06:07:00+09:00,37.502749128,127.09252424,54.0,2026-08-31T06:07:00+09:00,environment
V02Q1940941_2026-08-31T06:07:00+09:00,37.509088133,127.084056858,45.0,2026-08-31T06:07:00+09:00,environment
V02Q1940392_2026-08-31T07:07:00+09:00,37.538286643,127.09239683,54.0,2026-08-31T07:07:00+09:00,environment
V02Q1940403_2026-08-31T07:07:00+09:00,37.534309074,127.081985567,50.0,2026-08-31T07:07:00+09:00,environment
V02Q1940391_2026-08-31T07:07:00+09:00,37.528616803,127.085121222,50.0,2026-08-31T07:07:00+09:00,environment
V02Q1940411_2026-08-31T07:07:00+09:00,37.533878243,127.091521,35.0,2026-08-31T07:07:00+09:00,environment
V02Q1940506_2026-08-31T07:07:00+09:00,37.535029673,127.093240689,54.0,2026-08-31T07:07:00+09:00,environment
V02Q1940784_2026-08-31T07:07:00+09:00,37.498247757,127.126296648,55.0,2026-08-31T07:07:00+09:00,environment
V02Q1940679_2026-08-31T07:07:00+09:00,37.495212727,127.121438826,51.0,2026-08-31T07:07:00+09:00,environment
V02Q1940706_2026-08-31T07:07:00+09:00,37.502049127,127.117110751,51.0,2026-08-31T07:07:00+09:00,environment
V02Q1940708_2026-08-31T07:07:00+09:00,37.514300619,127.091447797,53.0,2026-08-31T07:07:00+09:00,environment
V02Q1940734_2026-08-31T07:07:00+09:00,37.518407904,127.100366298,46.0,2026-08-31T07:07:00+09:00,environment
V02Q1940736_2026-08-31T07:07:00+09:00,37.504194933,127.128187719,46.0,2026-08-31T07:07:00+09:00,environment
V02Q1940767_2026-08-31T07:07:00+09:00,37.502603852,127.092310875,54.0,2026-08-31T07:07:00+09:00,environment
V02Q1940772_2026-08-31T07:07:00+09:00,37.503635193,127.103503284,52.0,2026-08-31T07:07:00+09:00,environment
V02Q1940775_2026-08-31T07:07:00+09:00,37.505801455,127.109663753,47.0,2026-08-31T07:07:00+09:00,environment
V02Q1940781_2026-08-31T07:07:00+09:00,37.506173683,127.084756221,47.0,2026-08-31T07:07:00+09:00,environment
V02Q1940787_2026-08-31T07:07:00+09:00,37.512955044,127.094661921,48.0,2026-08-31T07:07:00+09:00,environment
V02Q1940788_2026-08-31T07:07:00+09:00,37.509617855,127.0741524,56.0,2026-08-31T07:07:00+09:00,environment
V02Q1940790_2026-08-31T07:07:00+09:00,37.514278277,127.112258966,47.0,2026-08-31T07:07:00+09:00,environment
V02Q1940800_2026-08-31T07:07:00+09:00,37.519952859,127.1123122,53.0,2026-08-31T07:07:00+09:00,environment
V02Q1940847_2026-08-31T07:07:00+09:00,37.489683491,127.111908205,35.0,2026-08-31T07:07:00+09:00,environment
V02Q1940713_2026-08-31T07:07:00+09:00,37.516185359,127.114540561,49.0,2026-08-31T07:07:00+09:00,environment
V02Q1940714_2026-08-31T07:07:00+09:00,37.513385412,127.10686824,55.0,2026-08-31T07:07:00+09:00,environment
V02Q1940811_2026-08-31T07:07:00+09:00,37.52727312,127.116249051,52.0,2026-08-31T07:07:00+09:00,environment
